Fund Name,Target Name,FundID,Permno,NCUSIP,Gvkey,Date13D,DateCross5pct
THESIS CAPITAL MANAGEMENT LLC,"GOTTSCHALKS, INC.",207,69411,38348510,12122,-99,-99
ABRAMS CAPITAL MANAGEMENT LP,ORANGE 21 INC.,208,89385,3939270,24844,20030404,20030404
ABRAMS CAPITAL MANAGEMENT LP,"USA MOBILITY, INC",208,90464,90341G10,24844,20041129,20041117
ABRAMS CAPITAL MANAGEMENT LP,JUNO LIGHTING INC,208,46843,48204720,6297,20050512,20050506
ABRAMS CAPITAL MANAGEMENT LP,CROWN CASTLE INTL CORP,208,86339,22822710,113490,-99,-99
ABRAMS CAPITAL MANAGEMENT LP,GENTEK,208,90452,37245X20,62865,20070727,20070726
BAY HARBOUR MANAGEMENT,BUCKHEAD AMERICA CORP,209,80438,11835A10,29081,19971230,19971222
BAY HARBOUR MANAGEMENT,TOPS APPLIANCE CITY INC,209,77843,89091010,25644,19980706,19980625
BAY HARBOUR MANAGEMENT,AAON INC,209,76868, 000360206,021542,19981027,19981027
BAY HARBOUR MANAGEMENT,EMCOR GROUP INC,209,82694,29084Q10,6223,19981104,19981030
BAY HARBOUR MANAGEMENT,PENN TRAFFIC CO,209,75310,70783220,8439,20060824,20060928
BAY HARBOUR MANAGEMENT,M & F WORLDWIDE CORP,209,81670,55254110,60887,20061229,20061221
BEDROCK MANAGEMENT LP,LANCER CORP /TX/,210,89499,51461410,12051,20040507,20040507
DDJ CAPITAL MANAGEMENT LLC,AMERIGON INC,211,79248,03070L10,28408,19960312,19960301
DDJ CAPITAL MANAGEMENT LLC,AMES DEPARTMENT STORES INC,211,78120,3078950,1594,19960312,19960301
DDJ CAPITAL MANAGEMENT LLC,SALANT CORP,211,52943,79389710,9382,19960722,19960711
DDJ CAPITAL MANAGEMENT LLC,HILLS STORES CO /DE/,211,79783,43169210,13690,19960823,19960815
DDJ CAPITAL MANAGEMENT LLC,PETES BREWING CO,211,82627,71637810,61501,19961230,19961220
DDJ CAPITAL MANAGEMENT LLC,AMERICAN UNITED GLOBAL INC,211,77203,3034410,24497,19970305,19970205
DDJ CAPITAL MANAGEMENT LLC,THORN APPLE VALLEY INC,211,37640,88518410,10551,19970429,19970418
DDJ CAPITAL MANAGEMENT LLC,TRIKON TECHNOLOGIES INC,211,82207,89618710,61257,19971126,19971029
DDJ CAPITAL MANAGEMENT LLC,ITHACA INDUSTRIES INC,211,-99,30365100,30883,19980415,19980407
DDJ CAPITAL MANAGEMENT LLC,FRONTIER AIRLINES INC /CO/,211,40387,35906410,9195,19980504,19980424
DDJ CAPITAL MANAGEMENT LLC,SILICON GAMING INC,211,83795,82705410,63410,19980520,19980507
DDJ CAPITAL MANAGEMENT LLC,CML GROUP INC,211,20240,12582010,2554,19980807,19980727
DDJ CAPITAL MANAGEMENT LLC,SAMUELS JEWELERS INC,211,-99,7.961e+08,12173,19981030,19981002
DDJ CAPITAL MANAGEMENT LLC,PENN TRAFFIC CO,211,75310,70783210,8439,19990716,19990527
DDJ CAPITAL MANAGEMENT LLC,METRETEK TECHNOLOGIES INC,211,77340,59159Q10,24922,19991221,19991209
DDJ CAPITAL MANAGEMENT LLC,PACIFIC AEROSPACE & ELECTRONICS INC,211,82271,69375810,61314,20020531,20020319
DDJ CAPITAL MANAGEMENT LLC,MTR GAMING GROUP INC,211,78147,55376910,25079,20051213,-99
DELTA PARTNERS LLC,PROGRESSIVE GAMING INTERNATIONAL CORP,212,79850,74332S10,29250,20021127,20021126
DUQUESNE CAPITAL MANAGEMENT LLC,HEALTHSOUTH CORP,213,10693,42192410,12589,20050512,20050512
DUQUESNE CAPITAL MANAGEMENT LLC,ALPHA NATURAL RESOURCES INC,213,90547,02076X 10 2,162448,20090716,20090716
DUQUESNE CAPITAL MANAGEMENT LLC,EXELON CORPORATION,213,21776,30161N10,8539,-99,-99
DURUS LIFE SCIENCES MASTER FUND,AKSYS LTD,214,83466,1019610,62874,20030728,20020920
DURUS LIFE SCIENCES MASTER FUND,ESPERION THERAPEUTICS INC/MI,214,88521,29664R10,138703,20030729,20021031
GMM CAPITAL LLC,WET SEAL INC,215,76217,96184010,22612,20050124,20050114
GMM CAPITAL LLC,GOODYS FAMILY CLOTHING INC /TN,215,77026,38258810,24621,20051006,20050929
INTRINSIC VALUE ASSET MANAGEMENT INC,PEERLESS SYSTEMS CORP,216,83956,70553610,63640,20001208,20001207
INTRINSIC VALUE ASSET MANAGEMENT INC,TCSI CORP,216,76740,87233R10,24315,20011023,20011022
INTRINSIC VALUE ASSET MANAGEMENT INC,NMT MEDICAL INC,216,83953,62929410,63676,20041229,20041220
INTRINSIC VALUE ASSET MANAGEMENT INC,EXACT SCIENCES CORP,216,88863,30063P10,141277,20080228,20080228
HAMBRO J O & PARTNERS LTD,UNC INC,218,42569,90307010,10809,19960708,19960626
HAMBRO J O & PARTNERS LTD,INTERLAKE CORP,218,15747,45870210,6038,19960621,19960613
HAMBRO J O & PARTNERS LTD,FIGGIE INTERNATIONAL INC /DE/,218,10016,31682850,4641,19970910,19970721
HAMBRO J O & PARTNERS LTD,MAXICARE HEALTH PLANS INC,218,51992,57790420,7133,19980413,-99
HAMBRO J O & PARTNERS LTD,LESCO INC/OH,218,49227,52687210,6678,20000404,20000329
HAMBRO J O & PARTNERS LTD,AIRNET SYSTEMS INC,218,83467,941710,62957,20000413,20000324
HAMBRO J O & PARTNERS LTD,CHANGE TECHNOLOGY PARTNERS INC,218,-99,-99,-99,20001003,20000912
HAMBRO J O & PARTNERS LTD,WORLDPORT COMMUNICATIONS INC,218,86439,98155J10,64921,20001020,20001010
HAMBRO J O & PARTNERS LTD,MALLON RESOURCES CORP,218,12215,56124020,15306,20010611,20010606
HAMBRO J O & PARTNERS LTD,WORLDPORT COMMUNICATIONS INC,218,86439,98155J10,64921,20020412,20020405
JDL CAPITAL LLC,WORLDPORT COMMUNICATIONS INC,219,10586,74880210,12519,20050209,20050121
KING STREET CAPITAL LP,SOUTHERN CALIFORNIA EDISON,220,15720,28102010,9846,20020118,20020110
KING STREET CAPITAL LP,SOUTHERN CALIFORNIA EDISON,220,13688,69331C10,8280,20020724,20020717
AMH EQUITY LLC,SOUTHERN CALIFORNIA EDISON,221,68145,78387320,178153,20030121,20030114
AMH EQUITY LLC,AMERICAN BUILDING CONTROL INC,221,77893,2475010,-99,20030805,20030805
AMH EQUITY LLC,AMERICAN BUILDING CONTROL INC,221,61700,92581110,11161,20031009,20031009
AMH EQUITY LLC,AMERICAN BUILDING CONTROL INC,221,23537,17252910,3048,20031021,20031021
AMH EQUITY LLC,AMERICAN BUILDING CONTROL INC,221,81850,4.622e+23,61069,20031218,20031218
AMH EQUITY LLC,AMERICAN BUILDING CONTROL INC,221,72232,84856510,9954,20040106,20040106
AMH EQUITY LLC,AMERICAN BUILDING CONTROL INC,221,39029,37517510,5165,20040212,20040206
AMH EQUITY LLC,AMERICAN BUILDING CONTROL INC,221,28629,23769010,3761,20040909,20040908
NERY CAPITAL PARTNERS LP,AMERICAN BUILDING CONTROL INC,222,82724,59100210,61641,20040730,20040730
NERY CAPITAL PARTNERS LP,AMERICAN BUILDING CONTROL INC,222,79666,87538X10,28675,20040908,20040907
NERY CAPITAL PARTNERS LP,INFOCUS CORP,222,76507,45665B10,23528,20081107,20081105
PENNANT CAPITAL MANAGEMENT LLC,ENTERASYS NETWORKS INC /DE/,223,75625,29363710,15354,20050511,20050502
PENNANT CAPITAL MANAGEMENT LLC,PHH CORP,223,90531,69332020,8240,20070322,20070316
PENNANT CAPITAL MANAGEMENT LLC,LEVITT CORP,223,89961,52742P10,157803,20071022,20071009
PENNANT CAPITAL MANAGEMENT LLC,GENESCO INC,223,21055,37153210,5109,20080306,20080303
PENNANT CAPITAL MANAGEMENT LLC,GREENFIELD ONLINE INC,223,90294,39515010,160206,20080627,20080617
PERFORMANCE CAPITAL LP,PRICESMART INC,224,85394,74151110,65343,20020906,20020906
RITCHIE CAPITAL MANAGEMENT LLC,ENDEAVOUR INTERNATIONAL CORP,225,90204,29259G10,146137,20040309,20040226
RITCHIE CAPITAL MANAGEMENT LLC,GENAISSANCE PHARMACEUTICALS INC,225,88527,36867W10,138343,20050110,20050107
SCHULTZE ASSET MANAGEMENT LLC,IMPERIAL SUGAR CO /NEW/,226,89715,45309620,14503,20040720,20040712
SCHULTZE ASSET MANAGEMENT LLC,MAIR HOLDINGS,226,53082,56063510,7278,20070425,20070313
SCHULTZE ASSET MANAGEMENT LLC,SUPERMEDIA INC.,226,93194,868447103,175739,20120621,20120621
SCHULTZE ASSET MANAGEMENT LLC,"FOOTSTAR, INC.",226,83985,34491210,-99,20041124,20041117
SCHULTZE ASSET MANAGEMENT LLC,"MOVIE GALLERY, INC.",226,80831,62458110,-99,20060426,-99
SCHULTZE ASSET MANAGEMENT LLC,"WINN-DIXIE STORES, INC.",226,91624,97428030,11535,-99,-99
SCION CAPITAL LLC,METROCALL HOLDINGS INC,227,89936,59164X10,28603,20040510,20040503
SCOUT CAPITAL MANAGEMENT LLC,EFUNDS CORP,228,88338,28224R10,134144,20041118,20041117
SCOUT CAPITAL MANAGEMENT LLC,"DINEEQUITY, INC",228,76732,254423106,024291,20130513,20130503
SCOUT CAPITAL MANAGEMENT LLC,TIM HORTONS INC.,228,91151,88706M103,166366,20130617,20130606
TITAN CAPITAL MANAGEMENT LLC,MEADOW VALLEY CORP,230,82507,58318510,61425,20040827,20040818
VECTOR CAPITAL PARTNERS II LLC,CAPTARIS,231,81142,14071N10,31143,20070820,20070809
VECTOR CAPITAL PARTNERS II LLC,"WATCHGUARD TECHNOLOGIES, INC.",231,87097,941105108,122447,20060323,20060314
WATERSHED ASSET MANAGEMENT LLC,CARMIKE CINEMAS INC,233,89386,14343640,12669,20050808,20050729
WATERSHED ASSET MANAGEMENT LLC,HAWAIIAN HOLDINGS INC,233,81666,41987910,60902,20051212,20051202
WATERSHED ASSET MANAGEMENT LLC,SILICON GRAPHICS INC,233,91506,82705630,12679,20061027,20061017
WESTCLIFF CAPITAL MANAGEMENT LLC,DM MANAGEMENT CO /DE/,234,79819,23323310,29105,19970605,19970509
WESTCLIFF CAPITAL MANAGEMENT LLC,MITCHAM INDUSTRIES INC,234,81165,60650110,31214,19970605,19970401
WESTCLIFF CAPITAL MANAGEMENT LLC,BARRINGER TECHNOLOGIES INC,234,16986,6850960,2058,19971103,19970731
WESTCLIFF CAPITAL MANAGEMENT LLC,ABRAXAS PETROLEUM CORP,234,76888,383010,24005,19971114,19971107
WESTCLIFF CAPITAL MANAGEMENT LLC,BLACK WARRIOR WIRELINE CORP,234,76898,9226050,22398,19971201,19971125
WESTCLIFF CAPITAL MANAGEMENT LLC,FISCHER IMAGING CORP,234,76793,33771910,24402,19980120,19980107
WESTCLIFF CAPITAL MANAGEMENT LLC,HUNTWAY REFINING CO,234,80181,44730910,14978,19980611,19980601
WESTCLIFF CAPITAL MANAGEMENT LLC,DIEDRICH COFFEE INC,234,83929,25367520,63572,20010514,20010508
WESTCLIFF CAPITAL MANAGEMENT LLC,KFX INC,234,80758,48245L10,25691,20020509,20020430
WEXFORD MANAGEMENT LLC,BCAM INTERNATIONAL INC,235,76309,5529310,20210,19971030,19970922
WEXFORD MANAGEMENT LLC,ELCOTEL INC,235,10863,28444710,13442,19981211,19971218
WEXFORD MANAGEMENT LLC,SEABULK INTERNATIONAL INC,235,88866,81169P10,63460,20020422,20020415
WEXFORD MANAGEMENT LLC,ADELPHIA COMMUNICATIONS CORP,235,10564,684810,12484,20030711,20030710
WEXFORD MANAGEMENT LLC,"BRONCO DRILLING COMPANY, INC.",235,90858,11221110,164075,20080725,20080716
WEXFORD MANAGEMENT LLC,ICX TECHNOLOGIES INC,235,92435,44934T10,178805,20090910,20090908
WEXFORD MANAGEMENT LLC,"ENERGY PARTNERS, LTD.",235,88817,29270U10,-99,20080703,20080623
THIRD AVENUE MANAGEMENT LLC,AQUILA  INC,236,26606,03840P10,11056,20030121,20030121
THIRD AVENUE MANAGEMENT LLC,ELECTROGLAS INC,236,79262,28532410,28502,20030407,20030407
THIRD AVENUE MANAGEMENT LLC,WELLSFORD REAL PROPERTIES INC,236,85079,95024010,-99,20040213,20040203
THIRD AVENUE MANAGEMENT LLC,RUSS BERRIE & CO.,236,66050,78223310,9289,20060223,20060213
THIRD AVENUE MANAGEMENT LLC,POGO PRODUCING CO,236,60695,73044810,8655,20070129,20070124
THIRD AVENUE MANAGEMENT LLC,HANDLEMAN,236,39765,41025210,5458,20070413,20070413
THIRD AVENUE MANAGEMENT LLC,"BRONCO DRILLING COMPANY, INC.",236,90858,11221110,164075,20080125,20080125
THIRD AVENUE MANAGEMENT LLC,FOREST CITY ENTERPRISES INC,236,31974,34555010,4842,20111004,20111004
THIRD AVENUE MANAGEMENT LLC,TELLABS INC,236,75257,879664100,010420,20121107,20121107
THIRD AVENUE MANAGEMENT LLC,TRINITY PLACE HOLDINGS INC.,236,-99,89656D101,010235,20131011,20131001
THIRD AVENUE MANAGEMENT LLC,"ELECTRO SCIENTIFIC INDUSTRIES, INC.",236,32054,285229100,4274,20070123,-99
THIRD AVENUE MANAGEMENT LLC,MBIA INC.,236,75175,55262C100,13561,-99,-99
3V CAPITAL MANAGEMENT,UNIVERSAL POWER GROUP,238,91654,91378810,-99,20070426,20061221
BRENCOURT ADVISORS,VERTRUE,239,84098,92534N10,63812,20070518,20070518
BRENCOURT ADVISORS,ULURU INC.,239,92186,90403T10,25882,20080820,20080820
DELLACAMERA CAPITAL MANAGEMENT LLC,SOUTHERN CONNECTICUT BANCORP,240,90216,84264A10,144567,20070618,20070611
DELLACAMERA CAPITAL MANAGEMENT LLC,ENZON PHARMACEUTICALS,240,33137,29390410,4409,20071219,20071218
DELLACAMERA CAPITAL MANAGEMENT LLC,NABI BIOPHARMACEUTICALS,240,57913,62951910,7936,20080131,20080130
DELLACAMERA CAPITAL MANAGEMENT LLC,CURAGEN CORP,240,85864,23126R10,66698,20090115,20090107
HAWKSHAW CAPITAL MANAGEMENT,"LESCO, INC.",241,49227,52687210,6678,20070221,-99
HBK INVESTMENTS,ATLANTIC COAST AIRLINES INC,242,79366,4839610,-99,19970925,19970916
HBK INVESTMENTS,KELLSTROM INDUSTRIES INC,242,82184,48803510,61242,19971105,19971031
HBK INVESTMENTS,STEAK N SHAKE,242,26607,85787310,3424,20070625,20070613
HBK INVESTMENTS,"CIRCUIT CITY STORES, INC.",242,47175,17273710,3054,20080428,-99
HBK INVESTMENTS,"DAVE & BUSTER'S, INC.",242,81695,23833N10,-99,20051209,-99
JONATHAN BROOKS,AEP INDUSTRIES INC,243,10025,103110,11903,20100901,20100901
JONATHAN BROOKS,GLOBECOMM SYSTEMS INC,243,85291,37956X103,065244,20121026,20121025
LUMINUS MANAGEMENT,DYNEGY INC.,244,90352,26817R108,025495,20121011,20121001
OLIVER PRESS PARTNERS,MATRIXONE INC,245,87793,57685P30,132405,20051128,20051118
OLIVER PRESS PARTNERS,COMVERSE TECHNOLOGY INC,245,8818,205862402,012884,-99,-99
OLIVER PRESS PARTNERS,EMAGEON,245,90592,29076V10,162356,20070730,20070718
OLIVER PRESS PARTNERS,COHERENT INC,245,24476,19247910,3157,20070827,20070816
OLIVER PRESS PARTNERS,PHOENIX COMPANIES INC/DE,245,89008,71902E109,-99,-99,-99
OLIVER PRESS PARTNERS,GLOBECOMM SYSTEMS INC.,245,85291,37956X103,065244,-99,-99
OLIVER PRESS PARTNERS,"SEABRIGHT HOLDINGS, INC.",245,90543,81165610,161909,-99,-99
OSS CAPITAL MANAGEMENT,FLAMEL TECHNOLOGIES SA,246,83656,33848810,63005,20070402,20070323
OSS CAPITAL MANAGEMENT,HEXCEL CORPORATION,246,61567,42829110,5608,20070427,20070426
OWL CREEK ASSET MANAGEMENT,PMA CAPITAL CORP,247,85840,69341920,25823,20041117,20041110
OWL CREEK ASSET MANAGEMENT,TIMCO AVIATION SERVICES INC,247,-99,8.872e+08,63147,20051020,20051012
OWL CREEK ASSET MANAGEMENT,RYERSON,247,12458,78375P10,5968,20070226,20070214
OWL CREEK ASSET MANAGEMENT,LEAP WIRELESS INTERNATIONAL INC,247,90733,52186330,114484,20071221,20071219
OWL CREEK ASSET MANAGEMENT,NAVISTAR INTERNATIONAL CORP,247,12503,6.393e+14,6081,20080131,20080124
OWL CREEK ASSET MANAGEMENT,"FOUNDATION COAL HOLDINGS, INC.",247,90501,35039W10,162448,20080229,20080226
OWL CREEK ASSET MANAGEMENT,NORTHWEST AIRLINES CORPORATION,247,80345,66728010,-99,20061122,20061116
SUN CAPITAL SECURITIES LLC,AMERICAN ITALIAN PASTA CO,248,85411,2707010,65570,20060421,20060412
SUN CAPITAL SECURITIES LLC,DESIGN WITHIN REACH INC,248,90224,25055710,264709,20060512,20060503
SUN CAPITAL SECURITIES LLC,SHARPER IMAGE CORP,248,11278,82001310,13479,20060522,20060510
SUN CAPITAL SECURITIES LLC,"NAUTILUS, INC.",248,16506,63910B10,27760,20061106,20061025
SUN CAPITAL SECURITIES LLC,C&D TECHNOLOGIES INC,248,71685,12466110,13328,20061107,20061031
SUN CAPITAL SECURITIES LLC,FURNITURE BRANDS INTERNATIONAL,248,77855,36092110,6025,20070302,20070301
SUN CAPITAL SECURITIES LLC,FINISH LINE,248,77669,31792310,25357,20070306,20070305
SUN CAPITAL SECURITIES LLC,PIER 1 IMPORTS,248,51692,72027910,8579,20070314,20070305
SUN CAPITAL SECURITIES LLC,ALPHA NATURAL RESOURCES,248,90547,02076X10,162448,20070406,20070327
SUN CAPITAL SECURITIES LLC,GEORGIA GULF CORPORATION,248,75222,37320020,12895,20070430,20070420
SUN CAPITAL SECURITIES LLC,UNIVERSAL TECHNICAL INSTITUTE,248,89973,91391510,156633,20070508,20070425
SUN CAPITAL SECURITIES LLC,KELLWOOD CO,248,57437,48804410,6376,20070608,20070529
SUN CAPITAL SECURITIES LLC,CHESAPEAKE CORPORATION,248,21960,16515910,2982,20070813,20070803
SUN CAPITAL SECURITIES LLC,ACCURIDE CORP,248,90643,439810,145979,20071220,20071210
SUN CAPITAL SECURITIES LLC,"COLEMAN CABLE, INC.",248,91891,19345930,165640,20080204,20080124
SHERBORNE INVESTORS,NAUTILUS,249,86889,63910B10,27760,20070726,20070717
HAYGROUND COVE ASSET MANAGEMENT,DENNY'S CORP,263,85726,24869P10,19398,20050523,20050516
HAYGROUND COVE ASSET MANAGEMENT,GREAT WOLF RESORTS INC,263,90491,39152310,161056,20060815,20060809
HAYGROUND COVE ASSET MANAGEMENT,ISLE OF CAPRI CASINOS INC,263,77897,46459210,25314,20061002,20060929
RMCP GP LLC,COST PLUS INC,266,83365,22148510,62590,20060918,20060906
RMCP GP LLC,ABX AIR INC (NAME CHANGE: AIR TRANSPORT SERVICES GROUP),266,90716,00080S10,155280,20061120,20061110
RMCP GP LLC,NATURES SUNSHINE PRODUCTS INC,266,56945,63902710,7799,20061120,20061109
RMCP GP LLC,AFFIRMATIVE INSURANCE HOLDINGS INC,266,90273,827210,160181,20080710,20080630
RMCP GP LLC,MARLIN BUSINESS SERVICES CORP,266,89913,57115710,156157,20090615,20090605
RMCP GP LLC,WEST COAST BANCORP /NEW/OR/,266,76331,95214510,17780,20100218,20100120
RMCP GP LLC,"RADNET, INC.",266,76672,75049110,13071,20110222,20110209
RMCP GP LLC,"STR HOLDINGS, INC.",266,93111,78478V10,180597,20110815,20110805
RMCP GP LLC,METROPOLITAN HEALTH NETWORKS INC,266,84546,592142103,064404,20120813,20120810
RMCP GP LLC,"DESTINATION XL GROUP, INC.",266,11379,25065K104,013381,20130325,20130315
RMCP GP LLC,"BRAVO BRIO RESTAURANT GROUP, INC.",266,12348,10567B109,185194,20130520,20130509
RMCP GP LLC,"POPEYES LOUISIANA KITCHEN, INC.",266,88940,732872106,114608,20141118,20141112
RMCP GP LLC,"ENCORE CAPITAL GROUP, INC.",266,87077,29255410,121815,20070416,20070405
LEGATUM CAPITAL,SONUS NETWORKS,267,88264,83591610,135965,20070806,20070803
XMARK ASSET MANAGEMENT LLC,PHOTOGEN TECHNOLOGIES INC,268,87408,71932A30,66242,20040115,20030618
XMARK ASSET MANAGEMENT LLC,VALENTIS INC,268,85382,9.191e+34,65404,20040913,20040907
XMARK ASSET MANAGEMENT LLC,SPECTRUM PHARMACEUTICALS INC,268,83950,84763A10,63650,20041210,20040920
XMARK ASSET MANAGEMENT LLC,GENAERA CORPORATION,268,77171,36867G10,24771,20070322,20070316
XMARK ASSET MANAGEMENT LLC,ACHILLION PHARMACEUTICALS INC,268,91491,00448Q20,174136,20080630,20080626
XMARK ASSET MANAGEMENT LLC,ICAGEN INC,268,90599,45104P50,266316,20080926,20080925
TANG CAPITAL PARTNERS LP,ACLARA BIOSCIENCES INC,271,87748,00461P10,133164,20020724,20020718
TANG CAPITAL PARTNERS LP,INTRABIOTICS PHARMACEUTICALS INC (NAME CHANGE: ARDEA BIOSCIENCES),271,87777,46116T50,133328,20060303,20060224
TANG CAPITAL PARTNERS LP,"NORTHSTAR NEUROSCIENCE, INC.",271,91280,66704V10,166622,20080516,20080514
TANG CAPITAL PARTNERS LP,ARADIGM CORP,271,83622,3850510,63081,20080829,20080820
TANG CAPITAL PARTNERS LP,VANDA PHARMACEUTICALS INC.,271,91186,92165910,166435,20081006,20080925
TANG CAPITAL PARTNERS LP,PENWEST PHARMACEUTICALS CO,271,86333,70975410,113533,20090112,20090109
TANG CAPITAL PARTNERS LP,LA JOLLA PHARMACEUTICAL CO,271,80640,503459604,030281,20140807,20140806
EAST PEAK PARTNERS LP,CNET NETWORKS,273,83744,12613R10,63194,20021017,20020809
EAST PEAK PARTNERS LP,NETWORK EQUIPMENT TECHNOLOGIES INC,273,11038,64120810,13011,20040727,20040715
EAST PEAK PARTNERS LP,HEALTHSOUTH CORPORATION,273,10693,42192410,12589,20070809,20070806
EAST PEAK PARTNERS LP,GATEHOUSE MEDIA INC,273,91524,36734810,175886,20070917,20070906
EAST PEAK PARTNERS LP,DOMINOS PIZZA INC,273,90248,25754A20,160211,20080313,20080306
CARLSON CAPITAL LP,SURETY CAPITAL CORP /DE/,276,11945,86866620,28577,19980827,19980817
CARLSON CAPITAL LP,FIRST STATE BANCORPORATION,276,79828,33645310,29112,19990316,19990308
CARLSON CAPITAL LP,FLORIDA BANKS INC,276,86261,34056010,112965,20010709,20010629
CARLSON CAPITAL LP,EVERGREEN RESOURCES INC,276,33647,29990030,20064,20020826,20020814
CARLSON CAPITAL LP,COLLEGIATE PACIFIC INC,276,88283,19458920,14490,20070625,20070614
CARLSON CAPITAL LP,ENERGY PARTNERS LTD,276,88817,29270U10,140905,20071203,20071123
CARLSON CAPITAL LP,"CANO PETROLEUM, INC",276,90678,13780110,66515,20080825,20080814
CARLSON CAPITAL LP,INFORMATION SERVICES GROUP INC.,276,91754,45675Y10,176251,20101119,20101116
CARLSON CAPITAL LP,RUBY TUESDAY INC,276,55213,78118210,7566,20110617,20110607
CARLSON CAPITAL LP,CONSOLIDATED TOMOKA LAND CO,276,26650,21022610,3429,20111118,20111110
CARLSON CAPITAL LP,BOISE INC.,276,92105,09746Y10,177697,20130924,20130916
CARLSON CAPITAL LP,"ENERGYSOLUTIONS, INC.",276,92389,29275620,178846,20130110,20130102
CARLSON CAPITAL LP,"FIBERNET TELECOM GROUP, INC.",276,88161,31565340,65908,20090609,-99
CARLSON CAPITAL LP,"KANA SOFTWARE, INC.",276,87241,48360030,-99,20091104,-99
PALO ALTO INVESTORS LLC,EMBREX INC/NC,279,77099,29081710,24662,19980402,19980402
PALO ALTO INVESTORS LLC,PHARMCHEM LABORATORIES INC,279,76785,71713310,24389,20000619,20000609
PALO ALTO INVESTORS LLC,SAFLINK CORP,279,79100,78657810,-99,20020214,20010605
PALO ALTO INVESTORS LLC,CENTRA SOFTWARE INC,279,87595,15234X10,129419,20021210,20021120
PALO ALTO INVESTORS LLC,DOCENT INC,279,88624,25608L50,134804,20021211,20021209
PALO ALTO INVESTORS LLC,LATITUDE COMMUNICATIONS INC,279,86932,51829210,120296,20021211,20021209
PALO ALTO INVESTORS LLC,NEXPRISE INC,279,87058,65333Q20,122316,20021211,20021209
PALO ALTO INVESTORS LLC,NIKU CORPORATION,279,87621,65411370,132369,20021211,20021209
PALO ALTO INVESTORS LLC,SELECTICA INC,279,87814,81628810,132644,20021211,20021209
PALO ALTO INVESTORS LLC,TUMBLEWEED COMMUNICATIONS CORP,279,87189,89969010,122741,20021211,20021209
PALO ALTO INVESTORS LLC,VALICERT INC,279,88477,91915Q10,138131,20021211,20021209
PALO ALTO INVESTORS LLC,GEERLINGS & WADE INC,279,80628,36847310,30350,20030106,20021227
PALO ALTO INVESTORS LLC,PACKETEER INC,279,87118,69521010,122360,20051122,20051115
PALO ALTO INVESTORS LLC,RESTORATION HARDWARE INC,279,86187,76098110,111873,20071119,20071108
PALO ALTO INVESTORS LLC,TOREADOR RESOURCES CORP,279,76532,89105010,10615,20080527,20080515
PALO ALTO INVESTORS LLC,"IDM PHARMA, INC.",279,77097,44939410,164605,20080829,20080829
PALO ALTO INVESTORS LLC,CANADIAN SUPERIOR ENERGY INC,279,89507,13664410,107917,20080930,20080929
PALO ALTO INVESTORS LLC,GASTAR EXPLORATION LTD,279,91069,36729910,140194,20091110,20091109
PALO ALTO INVESTORS LLC,TRIANGLE PETROLEUM CORP,279,12389,89600B20,162941,20091124,20091117
PALO ALTO INVESTORS LLC,AMAG PHARMACEUTICALS INC.,279,10363,00163U10,12250,20101123,20101122
TEMUJIN FUND MANAGEMENT LLC,ULTRATECH INC,280,79628,90403410,28938,20070112,20070112
HEALTHINVEST PARTNERS AB,ANGEION CORPORATION,281,89609,03462H40,-99,20070521,-99
HEALTHINVEST PARTNERS AB,"BIO-IMAGING TECHNOLOGIES, INC.",281,77683,09056N10,-99,20081112,20081110
HEALTHINVEST PARTNERS AB,"NOVAMED, INC.",281,87178,66986W20,123017,20110303,20110228
EMPIRE CAPITAL PARTNERS LP,EXCELON CORPORATION,282,83776,30069110,63324,20020412,20020404
EMPIRE CAPITAL PARTNERS LP,TUMBLEWEED COMMUNICATIONS CORP,282,87189,89969010,122741,20071207,20071205
EMPIRE CAPITAL PARTNERS LP,KANA SOFTWARE INC,282,87241,48360030,123998,20080118,-99
EMPIRE CAPITAL PARTNERS LP,ENTRUST INC,282,86324,29384810,113609,20080414,20080407
SOUNDPOST PARTNERS LP,"VALUEVISION MEDIA, INC.",286,77007,92047K10,24234,20071113,20071102
CIBELLI MARIO,1-800-CONTACTS INC,290,85814,68197710,66425,20020419,20020409
